# Dados DNS Gerados
# Total de domínios: 10000
# Formato: domínio -> ip1,ip2,ip3...

murphymartin.com -> 31.29.49.53,66.113.106.205
morganmouth-region.org -> 91.132.105.22,108.185.132.82,170.82.70.141
ofcenter.com -> 188.85.162.200,27.198.163.46
data-treat.com -> 78.114.97.158,211.156.219.183,214.109.200.249
neversociety.com -> 30.6.11.130
willsociety.com -> 124.82.161.15,42.196.112.124
andrew204.org -> 174.122.45.28,101.89.80.106,4.153.237.228
selena813.info -> 43.82.79.126
wellskim.org -> 187.114.100.232
mcintoshlopez.com -> 42.103.90.181,23.69.129.186
jesse563.com -> 143.123.67.227,50.253.102.11,50.33.201.29
brandtandsons.com -> 172.86.1.136
kennethfurt.com -> 2.104.42.102,22.5.167.118
art-society.net -> 191.28.179.106
sys-others.com -> 204.155.159.97
runassociation.com -> 216.236.255.208,58.214.252.164,65.58.103.115
picturecyber.org -> 135.142.252.217,66.137.91.74,117.158.23.232
international-association.org -> 181.55.53.68
society-from.com -> 28.187.17.132,67.161.213.184
barber452.com -> 137.30.144.148,13.139.14.108
association-long.org -> 186.253.98.136,33.136.187.248
summer-society.com -> 80.111.157.161,36.183.123.112,56.118.143.173
northsierra-area.biz -> 60.185.142.207
southnathan.info -> 106.255.135.193
eastdanielmouth.com -> 5.110.85.35
test-cloud.com -> 214.201.160.199,1.11.52.131
leejohnson.com -> 191.76.170.177,129.217.9.24
lopezborough-region.com -> 108.119.190.234,11.23.191.178,173.32.81.109
wonggroup.net -> 221.116.70.167,24.171.215.171,207.26.142.206
nguyenrivasandramire.info -> 195.44.149.49,34.65.190.240,222.31.49.38
thomasport-region.com -> 27.6.69.16,15.6.24.247
prestonport.net -> 43.124.178.11,125.203.52.71,144.251.187.46
medinaanderson.org -> 151.62.200.243
rossandsons.com -> 99.236.157.62
center-value.com -> 101.55.58.48
beforeassociation.com -> 7.216.38.234
allenlandonline.com -> 125.233.237.118
elizabeth.alexander.edu -> 29.10.246.120,190.67.197.93
devreason.com -> 176.149.67.165
jonesplc.net -> 21.186.210.67,29.97.179.252,195.163.165.75
region-institute.com -> 7.14.95.249,25.12.21.179,181.151.72.5
actassociation.com -> 33.242.62.118,148.195.19.116,25.121.17.50
thompsonland.org -> 48.194.108.69,186.147.31.120,89.230.121.190
meredithingram.org -> 37.127.66.209,82.193.183.71,215.120.91.24
lakechristinaregion.com -> 158.254.128.79,155.135.227.244
datarecent.net -> 13.9.240.29,164.14.48.250,29.29.144.48
lindsey477.com -> 64.230.161.59,165.153.87.84
cloudour.org -> 118.162.243.40,19.108.175.77,198.213.179.184
mike889.com -> 98.119.71.199,72.142.237.19
wandastadregion.edu -> 55.31.115.167,190.121.140.178,194.200.90.31
wilsondaniels.net -> 75.131.138.112,111.104.245.252,178.164.46.244
difficultcenter.org -> 131.54.87.238,69.67.206.249
julie.burke.info -> 80.65.202.40,26.20.216.93,165.83.107.166
griffintucker.org -> 45.220.181.145
aicitizen.net -> 2.234.97.253,210.47.114.32
jacob.gamble.com -> 132.62.27.211
often-society.com -> 163.219.81.252,48.207.3.11
holmeshowardandpalme.net -> 81.96.228.107,63.210.243.236
digitalwait.org -> 49.118.208.114,189.169.234.94,70.217.143.78
wear-code.edu -> 157.214.223.236
garrettllc.net -> 220.142.82.18,168.141.160.10
annetownregion.com -> 152.75.102.61,33.204.85.161
tannerborough.com -> 193.213.86.31,110.207.158.133
kellyle.com -> 63.251.20.230,108.72.13.241
association-executive.com -> 188.113.96.134,215.194.176.54
christopher-luna.com -> 136.242.86.55,130.190.135.126
arroyoellisandwillis.com -> 130.213.153.112,133.228.30.29,137.42.211.47
cloudgrowth.com -> 136.220.228.181
cohengomezandclark.com -> 8.131.69.119,38.236.83.113
caldwellburgh.edu -> 198.253.17.239
northkatiemouth.com -> 27.229.178.31,67.115.210.150,182.148.158.161
easttamara.com -> 31.57.214.132,119.109.191.189,12.151.72.103
eastronald-local.com -> 202.158.128.220,46.7.253.139
bankapp.gov -> 182.174.254.150,78.216.73.131
beck37.com -> 48.123.141.85
eight-data.org -> 29.232.207.217,202.246.83.84
eatsoft.com -> 86.192.235.117
amandaland-region.com -> 145.196.145.183,189.109.20.194
cloud-offer.com -> 108.87.204.147,102.139.117.173,133.29.144.4
weststephanie-city.net -> 44.130.60.228,181.99.139.130
risk-center.edu -> 103.232.163.109
cloudof.com -> 71.27.188.54
leblancllc.com -> 29.51.183.83,17.223.46.149
jimenezburgharea.com -> 171.51.85.42
priscillamouth-city.com -> 62.2.102.94
society-gas.com -> 156.9.254.98
hallinc.com -> 58.146.229.119,167.200.142.136,101.21.62.129
evansgroup.net -> 165.19.162.7
hardypattersonandhal.net -> 207.107.93.126,13.240.92.116
must-association.com -> 100.153.123.213
portashleyborough-online.net -> 219.9.235.6,15.158.165.254,76.47.149.157
lopezprattandbell.com -> 171.246.168.34
protectcyber.com -> 73.229.50.105
society-improve.org -> 39.17.128.159
smithyoungandharring.gov -> 160.127.5.56
wrightchester.info -> 206.117.228.86,159.151.183.149
bobby134.com -> 172.5.104.219,179.190.118.220,1.207.51.200
jeffreyburyarea.com -> 41.47.219.199,98.170.158.145
storyassociation.org -> 68.174.98.158
voice-association.info -> 71.186.2.183
appus.com -> 207.197.209.52,66.211.102.121
susan-williams.net -> 213.184.147.169,67.134.21.182,40.102.131.153
jacksonweaverandyoun.com -> 188.69.122.61,196.50.123.29
allisonrice.net -> 56.130.158.110,92.155.101.56,64.254.23.101
mitchell279.org -> 213.205.161.111,123.185.237.255
apithank.org -> 38.96.55.152
conwayandsons.net -> 153.25.66.221
brown929.com -> 55.93.63.223,29.191.90.151
eaststevenborougharea.com -> 65.69.254.246,117.146.252.139
arguefoundation.com -> 108.226.206.165,218.227.127.183
longandsons.net -> 93.162.18.137
lakeheatherstad-area.com -> 108.103.249.174,221.173.203.113
cervantesstricklanda.biz -> 51.47.154.63,58.154.141.243
owensmejia.gov -> 206.8.228.31,39.175.210.243,125.56.85.76
northadamtown.com -> 172.224.191.112
portshelley-city.org -> 22.31.169.73,24.173.215.118
dennistown-online.com -> 183.176.35.53
movementcenter.com -> 163.12.49.232
coupleapp.com -> 107.145.122.255
devdog.com -> 21.67.11.238,137.10.211.186
cybertruth.net -> 198.188.61.101
markville-city.net -> 39.151.71.203,28.244.175.241
homesociety.com -> 29.125.64.69,198.119.242.144
northhollytonarea.net -> 86.126.235.11
carmenphelps.net -> 88.101.206.46,108.74.66.165,11.209.218.67
lewisblevinsandkrueg.info -> 9.93.38.167
feelinginstitute.info -> 89.67.192.219,195.142.62.221,203.11.154.204
beforecenter.com -> 202.177.254.24,131.15.213.89
smithcastilloandjime.edu -> 53.6.13.7
arroyoandsons.com -> 78.75.188.226,180.88.147.131
center-writer.org -> 96.111.10.252,145.249.204.165
joshua614.net -> 206.142.182.84
admit-center.org -> 76.172.175.26,133.155.227.47,117.222.178.53
travisrhodesandfarre.edu -> 6.120.56.198,107.156.193.95,110.114.121.180
sisterdata.com -> 126.165.119.201,18.26.108.148
manycode.org -> 222.92.143.92,119.203.98.90,132.70.16.177
ward253.com -> 54.36.218.232
kelly.ramsey.edu -> 1.42.116.102,97.221.23.87
simsplc.net -> 110.53.134.177,111.176.28.181
edwardssweeney.com -> 208.2.42.39
leader-foundation.com -> 147.62.75.250
businessinstitute.com -> 14.54.25.227
devaction.com -> 151.0.187.54,38.107.205.227,75.245.177.96
andrea.anderson.com -> 65.29.29.218,197.64.186.179,12.222.22.245
discuss-center.edu -> 47.50.106.227,95.142.30.126
fund-center.gov -> 115.43.210.142,140.175.196.69
daniel-green.com -> 212.78.242.34,14.135.108.152
newginavillearea.com -> 148.119.5.233,155.165.128.191,117.19.21.219
laurenfurtlocal.com -> 205.91.77.15
patriciaberry.org -> 109.125.114.77
northalex-local.com -> 165.152.88.93
amanda156.com -> 157.112.225.245
micheal.sims.com -> 201.4.14.44,179.25.140.100,177.65.7.59
movement-cloud.com -> 11.184.91.117,47.92.30.33
newmarthaburgh.org -> 21.60.21.175,207.138.54.127,11.90.246.133
data-fight.org -> 76.6.190.117,69.14.72.3
association-wrong.com -> 3.139.96.243,133.129.117.140
association-way.com -> 193.231.97.200
reduce-cloud.org -> 64.110.221.174,112.178.2.222
contain-cyber.net -> 95.115.188.10,221.249.227.40
jimenezllc.info -> 24.95.241.93
ml-born.gov -> 18.31.143.164,8.23.157.149
andrewbrown.com -> 178.227.35.59
jeremy896.com -> 170.172.142.105
jennifer.hill.org -> 4.37.191.224,120.16.112.120
christopher-barber.net -> 213.44.91.247,68.254.43.23
hernandeztateandcros.com -> 121.255.153.158
quiteweb.com -> 29.116.201.100,201.74.9.240
jonesport.gov -> 38.80.104.125
rebeccasidearea.gov -> 182.70.39.168,103.150.180.136,207.139.135.0
freemanwilliams.com -> 198.154.177.68
murray496.info -> 199.60.198.65
carrieterry.edu -> 128.244.176.138,215.44.227.128
hahnandsons.com -> 171.128.229.25
tech-hand.edu -> 62.22.54.226
nordigital.com -> 152.58.251.242
amy.jones.edu -> 58.84.217.188
dataresult.com -> 135.144.66.14,42.25.216.20,190.164.98.84
foundation-true.net -> 16.219.167.30,155.40.51.142,152.29.250.164
michael890.biz -> 166.201.153.172
nathan346.com -> 26.59.108.22
plan-foundation.com -> 222.216.233.177,31.111.208.87
lakeelizabeth-area.info -> 160.64.51.197
ford630.com -> 90.85.160.161,11.19.3.0
portthomasregion.com -> 170.229.90.45,1.142.223.6,25.10.118.151
data-rock.com -> 75.62.223.167
jimenezhaven-local.org -> 53.159.6.200,30.75.212.235,117.227.169.179
marytown.com -> 187.128.55.35,111.91.202.12
wandamcmillan.com -> 79.232.40.82,117.80.250.69,15.5.97.160
castrojacksonandfull.info -> 8.61.170.214,196.160.46.62,150.45.83.182
kimberlyfort.org -> 45.243.149.111,77.199.71.57
tyronesutton.com -> 18.48.159.110,44.15.32.214,133.81.158.0
code-half.net -> 183.49.244.158,185.101.48.69
colleen-hart.com -> 30.136.58.244,82.65.214.34
society-number.com -> 191.157.158.14,92.38.110.22
westchelsea.com -> 152.34.236.141
john-harris.info -> 35.2.76.1
king139.com -> 41.10.171.23,153.19.50.34
lose-center.com -> 104.44.98.120,14.18.44.73
frank-ortega.com -> 79.200.42.20,70.119.124.122,57.123.7.105
institute-language.com -> 18.4.74.240,132.231.100.243
center-much.com -> 30.223.95.115,81.35.9.93
baldwinarmstrong.com -> 130.226.117.135,18.131.39.85
eastgeraldburylocal.biz -> 89.114.31.35,66.60.146.4,98.127.226.208
parrish421.edu -> 158.80.205.74
center-economy.org -> 62.224.222.185,216.55.102.212
center-which.com -> 90.23.215.199,174.195.123.175
evansmiller.com -> 196.253.66.129,218.227.115.222
himselftech.net -> 154.143.217.174
laurafischer.net -> 178.201.186.91,58.72.78.248,33.129.33.19
william-espinoza.org -> 13.83.10.190,92.146.184.55
financial-society.com -> 122.154.199.125,109.18.187.98
melanie.smith.com -> 196.89.188.35
codejob.edu -> 57.114.147.142
stevenfurt.biz -> 155.84.4.71,171.235.102.182
todd779.edu -> 173.169.233.69
brownrobles.com -> 108.104.76.207
hillshire.com -> 84.63.9.36
reedinc.org -> 144.253.189.125
westjessica-city.com -> 81.191.19.68,88.59.68.108
georgeplc.com -> 153.219.153.80
coreyborough.org -> 111.74.205.58,66.53.224.243
montgomeryaguilar.com -> 221.188.132.169,184.247.240.73,192.183.137.106
namesociety.net -> 123.198.193.70
seekinstitute.biz -> 70.69.201.19
parentfoundation.net -> 160.70.106.182
michael.spears.org -> 88.134.55.251
allen951.net -> 137.176.135.74
sanchezclementsandmy.com -> 46.20.244.85,91.108.122.69
techherself.com -> 19.212.197.235
daniel376.com -> 213.103.18.109
section-association.com -> 38.235.202.160
challenge-institute.com -> 11.99.253.16,65.179.185.25
thompsonbury-area.org -> 179.155.8.23,120.237.112.242
joininstitute.biz -> 18.219.100.22
minutedata.com -> 19.234.64.226,155.243.25.248
alanoliver.com -> 94.58.244.223,73.142.191.9,117.56.103.224
martinezdennisandwar.com -> 87.228.210.195
end-foundation.com -> 42.185.113.248,190.187.165.119,185.244.129.16
healthcenter.biz -> 129.104.17.219,176.229.185.165
kingadamsandgriffin.info -> 29.187.66.65,5.98.180.11,72.58.190.128
dev-fill.gov -> 42.78.158.82,161.140.80.102,56.6.119.97
foundation-case.gov -> 128.64.9.133
difference-cyber.com -> 12.142.182.34,156.27.255.234,212.135.65.151
martinescobarandrubi.com -> 123.118.94.2,102.219.254.152
huntmiller.com -> 38.168.100.13
petersontaylor.org -> 15.195.34.63,206.61.172.93,16.60.213.163
fallcyber.com -> 122.67.166.200
heatherramos.com -> 49.122.73.93,120.7.41.50
appguy.edu -> 25.149.228.28,130.38.253.253
holtburgh-online.com -> 182.241.17.3,107.242.147.224,145.40.77.243
society-firm.com -> 173.219.2.35,125.127.48.187,87.158.109.49
fromweb.com -> 222.98.217.122,24.113.90.123
minute-center.net -> 71.188.155.235,190.106.63.182
dataahead.edu -> 221.141.116.104
could-sys.com -> 32.8.179.13,91.113.118.70,205.127.98.131
anthonylee.edu -> 175.140.96.163
capital-digital.org -> 122.72.53.171,7.206.177.226,108.1.81.148
anderson932.com -> 75.0.93.181
savagecohenandgregor.org -> 91.50.213.17,4.105.32.255,209.129.148.154
institute-movie.com -> 111.149.57.73
newwalterburgh-city.com -> 104.147.124.61,136.71.174.149
gregoryville.org -> 81.133.4.2
katrina244.com -> 48.151.37.89
web-military.com -> 1.108.84.38
brandon101.net -> 212.46.184.175
peoplefoundation.com -> 170.11.128.175
computer-foundation.org -> 33.116.188.144
popeandsons.info -> 106.45.215.191,171.218.189.97
society-owner.gov -> 193.126.201.216
mccormickvazquez.net -> 184.5.75.104
withoutdata.org -> 101.220.199.138,163.182.103.90
portgeorge-city.net -> 64.72.192.158
wellston.biz -> 94.203.125.227
center-sport.com -> 15.217.252.26
appborn.com -> 160.201.158.20
weaverberg.com -> 32.221.60.211,13.232.39.166
martinleonardandweav.com -> 86.235.212.98,75.244.80.77
challengeinstitute.edu -> 154.170.89.75
whom-soft.com -> 34.232.98.202,93.58.216.110,195.40.181.102
samanthaville-local.com -> 179.132.244.251,35.255.23.239,116.187.44.83
lewrightandmartinez.com -> 33.94.118.22,180.171.245.77
carriechesterarea.com -> 11.66.155.4,121.213.133.62
newsarah.org -> 155.73.242.28
foundation-production.com -> 26.186.11.35,43.200.210.220,165.111.174.75
leblanc70.com -> 148.188.201.6,161.78.186.216
storecyber.com -> 156.29.196.164
williamsmoutharea.gov -> 196.85.118.235
siteml.com -> 131.3.113.97
foundation-each.net -> 46.3.56.84,46.65.232.235,212.192.228.176
code-building.com -> 158.23.223.252,108.64.85.59,85.168.126.56
westlukesideonline.biz -> 155.196.217.240,39.13.219.180,197.22.158.115
walkerowensandbennet.com -> 83.115.23.46,105.218.171.226,85.161.223.79
scottfletcherandwils.net -> 110.46.188.80
powersrogers.com -> 23.114.231.155,56.245.147.44
torresvillelocal.com -> 126.45.39.150,119.53.117.1,208.190.4.140
vickiegarner.com -> 131.183.204.111
dave-rodriguez.info -> 215.239.192.77,2.185.132.15,125.21.228.24
moorellc.com -> 186.14.60.223,71.182.119.17
rileymasonandbeck.biz -> 210.20.246.67
vicki.george.com -> 47.66.144.22,34.156.126.141
patricia-villanueva.org -> 125.6.185.66
none-sys.com -> 202.104.235.121,82.38.252.225,131.41.123.86
network-institute.org -> 68.114.55.186
aialong.gov -> 202.213.50.69
peaceassociation.com -> 37.250.11.46,141.210.13.132
cupinstitute.com -> 205.134.124.59,94.30.239.175,138.199.205.8
improve-association.org -> 164.155.231.224,79.53.185.56,156.154.234.235
institute-hand.edu -> 65.187.171.133
ramirezhaven-city.org -> 88.8.89.251,17.214.28.14
southclairestad-region.org -> 84.221.206.213,129.161.109.249,6.160.18.151
lakevictor-local.com -> 150.165.192.69,140.134.87.1,133.114.46.247
app-network.org -> 59.208.219.55,53.67.212.226
jonathancunningham.com -> 119.101.67.194,202.54.69.1
mackgroup.com -> 9.252.196.247
adrianburton.org -> 166.3.168.9,199.122.1.231
gregorymiller.com -> 22.249.93.124,71.185.6.227
stevencoleman.com -> 114.195.204.41
matthewhavencity.edu -> 4.173.202.176,135.113.243.127,111.9.186.212
barnesandrade.com -> 169.7.139.137
shannon.shaw.info -> 121.3.182.233,123.191.18.67
ryan-graves.gov -> 194.62.144.149,121.28.141.90,165.133.252.91
political-tech.com -> 29.41.81.26,37.234.234.232,98.13.144.92
baxtergardner.com -> 167.12.12.243
christopherfurtcity.gov -> 65.36.65.88,194.68.81.159,197.14.252.26
anthony.johns.com -> 202.171.97.170,51.62.169.110,59.14.206.32
banksllc.com -> 105.192.158.101,47.193.36.240,7.167.109.173
portbrandi.com -> 209.138.121.217
lestermyers.org -> 54.210.240.13,144.110.194.122,139.161.143.246
alexis-bridges.com -> 84.135.107.166
medical-sys.com -> 159.154.235.245,86.55.248.202
northwhitneyviewlocal.com -> 35.188.167.99,167.0.170.16
society-oil.edu -> 115.148.110.156,58.250.3.181
huntbaxterandcarroll.com -> 199.235.70.79
gallaghergroup.org -> 45.52.77.12,215.83.108.34
help-code.edu -> 110.182.90.7
millerltd.com -> 202.88.199.241,218.252.104.187
wagnermassey.com -> 103.189.8.163,85.120.72.18,144.163.40.146
center-writer.info -> 92.244.13.199,208.44.148.114
archer271.net -> 194.131.21.101,100.161.243.55
northgabrielburyonline.org -> 89.138.36.128
thomasparker.edu -> 179.1.40.150
jeffreyville-city.com -> 186.226.71.31,46.19.47.239,58.138.191.121
pittman349.com -> 190.190.104.118
group-dev.com -> 96.218.27.134
standard-institute.net -> 11.201.237.34,116.154.95.202
hernandezcooperandho.com -> 221.71.85.115,123.188.10.24
tech-society.com -> 88.147.108.237,97.172.133.151,182.163.198.17
martingroup.com -> 177.123.169.136,19.15.149.130,9.86.193.40
colonkochandcook.net -> 18.205.180.221,219.196.3.77
whiteplc.biz -> 5.143.108.111,36.253.45.101
manager-institute.org -> 132.161.253.79,147.118.150.68
chaneyfletcher.edu -> 158.77.0.253
doylereilly.com -> 188.14.228.79,107.57.225.84
hayesgarcia.biz -> 20.92.222.238
bradley.torres.com -> 62.177.27.209
davidmouth.gov -> 54.12.113.247,192.162.195.119,101.2.250.55
center-anyone.com -> 205.122.181.3,43.104.171.208
hallgroup.com -> 88.164.199.238,45.230.178.36,140.83.204.53
simply-api.com -> 165.176.131.216,222.115.254.134
produce-society.com -> 178.24.19.69,84.69.86.210,74.89.40.96
letterfoundation.info -> 176.71.103.195,170.217.105.191,189.126.87.238
pattersonview.com -> 71.118.137.229,178.253.101.170,23.219.217.119
soft-bad.org -> 66.145.90.77
oneilljohnsonandbeck.edu -> 120.73.116.216,85.56.6.192,96.95.226.109
richardsclayton.org -> 220.208.238.22,133.177.75.74
eastamystad.com -> 101.92.248.67,78.185.229.183,173.118.22.189
foundation-sing.com -> 138.168.86.218,45.185.211.200
course-data.com -> 33.108.17.26,29.24.70.106
pieceapi.edu -> 166.248.173.90,62.71.141.231
study-institute.biz -> 51.245.167.154
differentfoundation.info -> 138.130.44.173,2.102.105.238
establish-cloud.com -> 36.170.200.157,108.186.37.190,47.34.32.5
chavezperkins.com -> 132.54.42.208
ball-soft.org -> 48.251.188.35,157.202.155.82
amyfry.com -> 2.148.122.165,108.67.220.251,146.136.100.77
gibsonbrock.com -> 164.220.58.35
kristenfurt-online.org -> 185.238.181.150
arellanomiller.edu -> 120.241.197.242,157.169.120.253,69.244.139.26
establishsociety.com -> 67.140.150.8
brownharris.com -> 145.68.180.149,114.19.9.172,25.3.16.203
sandersmcmahonandand.com -> 187.64.71.14,55.123.152.198
sistercenter.org -> 212.182.160.134
ramsey750.edu -> 182.167.237.110
